Date,A,AAL,AAPL,ABBV,ABT,ACGL,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALL,ALLE,AMAT,AME,AMGN,AMP,AMT,AMZN,ANET,ANSS,AOS,APA,APD,APH,APTV,ARE,ATO,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BALL,BAX,BBWI,BBY,BDX,BEN,BG,BIIB,BIO,BK,BKNG,BLK,BMY,BR,BRO,BSX,BWA,BX,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CCI,CCL,CDNS,CDW,CE,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COO,COP,COR,COST,CPB,CPRT,CPT,CRM,CSCO,CSGP,CSX,CTAS,CTRA,CTSH,CVS,CVX,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DLR,DLTR,DOV,DPZ,DRI,DTE,DUK,DVA,DVN,DXCM,EA,EBAY,ECL,ED,EFX,EG,EIX,EL,ELV,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESS,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FCX,FDS,FDX,FE,FFIV,FI,FIS,FITB,FMC,FRT,FTNT,FTV,GD,GE,GEN,GILD,GIS,GL,GLW,GM,GOOGL,GPC,GPN,GRMN,GS,GWW,HAL,HAS,HBAN,HCA,HD,HES,HIG,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,IBM,ICE,IDXX,IEX,IFF,INCY,INTC,INTU,IP,IPG,IQV,IRM,ISRG,IT,ITW,IVZ,J,JBHT,JCI,JKHY,JNJ,JNPR,JPM,K,KEY,KEYS,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KR,L,LDOS,LEN,LH,LKQ,LLY,LMT,LNT,LOW,LRCX,LULU,LUV,LVS,LYB,MA,MAA,MAR,MAS,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,META,MGM,MHK,MKC,MLM,MMC,MMM,MNST,MO,MOS,MPC,MRK,MRO,MS,MSCI,MSFT,MSI,MTB,MTD,MU,NCLH,NDAQ,NDSN,NEE,NEM,NFLX,NI,NKE,NOC,NOW,NRG,NSC,NTAP,NTRS,NUE,NVDA,NVR,NWSA,NXPI,O,OKE,OMC,ON,ORCL,ORLY,OXY,PANW,PARA,PAYX,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRU,PSA,PSX,PTC,PWR,PYPL,QCOM,QRVO,RCL,REG,REGN,RF,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RVTY,SBAC,SBUX,SCHW,SHW,SJM,SLB,SNA,SNPS,SO,SPG,SPGI,SRE,STLD,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYY,T,TAP,TDG,TEL,TER,TFX,TGT,TJX,TMO,TMUS,TPR,TRGP,TRMB,TROW,TRV,TSCO,TSLA,TSN,TT,TXN,TXT,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VLO,VMC,VRSK,VRSN,VRTX,VTR,VZ,WAB,WAT,WBA,WDC,WEC,WELL,WFC,WM,WMB,WMT,WRB,WTW,WY,WYNN,XEL,XOM,XYL,YUM,ZBH,ZTS
1/3/2023,150.0399933,12.73999977,125.0699997,162.3800049,109.5800018,62.45999908,270.2600098,336.9200134,162.4499969,89.65000153,237.6600037,185.1499939,88.48999786,94.87000275,28.11000061,71.58000183,62.93000031,127.3199997,187.2599945,84.97000122,214.5,136.6600037,107.6999969,96.73000336,140.5200043,261.6499939,310.6600037,214.6699982,85.81999969,120.9100037,238.6399994,58.91999817,43.61999893,306.5700073,38.20000076,92.94999695,144.1100006,111.1999969,161.5,55.34799957,183.2100067,154.1000061,147.1199951,2431.060059,195.3899994,33.50999832,51.97000122,51.04000092,43.18999863,80.41000366,256.1799927,27.12000084,95.56999969,272.6300049,422.4299927,46.29999924,2032.209961,712.039978,72.26000214,134.5599976,56.65000153,46.00999832,35.44894409,76.12999725,66.62000275,45.77999878,38.83000183,76.73000336,238.8800049,220.7700043,126.3300018,78.44000244,138.3099976,7.96999979,159.6399994,179.5099945,102.2699966,81.94999695,39.52999878,82.01999664,90.27999878,341.5799866,321.480011,104.0100021,79.12999725,142.2599945,35.56999969,168.9499969,27.42259979,241.0399933,63.72999954,79.73999786,29.55999947,92.97000122,83.16999817,113.1200027,164.2899933,453.2799988,56.20000076,30.72999954,110.6800003,134.7799988,47.93999863,77.65000153,30.87999916,112.2474976,23.20999908,57.59000015,92.91000366,173.9900055,62.97000122,32.61000061,68.86000061,424.2900085,96.98999786,246.7200012,155.7700043,90.68000031,232.5088654,88.97000122,102.8300018,140.2599945,135.0700073,339.269989,139.9600067,117.8600006,103.6999969,74.83999634,58.11999893,114.7300034,122.8000031,42.15000153,147.2100067,95.76000214,198.3099976,333.3800049,64.27999878,253.9100037,502.2000122,82.12999725,96.11000061,124.4499969,662.5100098,58.84000015,31.81999969,84.22000122,211.3099976,157.75,109.1299973,74.26999664,43.15999985,104.9800034,87.68000031,144.2899933,11.68000031,47.40000153,37.91999817,405.9599915,177.2700043,42.02999878,144.8500061,101.2099991,68.54000092,32.63999939,124.9199982,102.6600037,48.52000046,64.26999664,248.6000061,52.94397354,21.62000084,85.38999939,83.22000122,119.5899963,32.54000092,33.81999969,89.12000275,169.8099976,100.1999969,93.56999969,346.2200012,555.9299927,37.65999985,61.95000076,14.10000038,243.2100067,315.9100037,134.5200043,75.34999847,125.0299988,75.55000305,214.3000031,16.05999947,26.75,45.75,79.59999847,15.93000031,226.9299927,234.4900055,500.4899902,141.5500031,103.2300034,406.0100098,229.4900055,105.6399994,79.55000305,26.72999954,391.1799927,35.40999985,33.79000092,203.8600006,49.66999817,265.6300049,337.4899902,220.3200073,18.21999931,121.2900009,172.6000061,64.73999786,176.1000061,178.1900024,32.52999878,135.1199951,66.9201889,17.61000061,170.9400024,40.77999878,21.23999977,376.5499878,137.1100006,18.01000023,60.63999939,62.95000076,44.47000122,58.59000015,104.7099991,91.98000336,204.2783508,53.86000061,364.9899902,477.5299988,55.36999893,199.0399933,414.2999878,323.3800049,32.59999847,49.33000183,83.98999786,346.7999878,155.4199982,147.75,47.41999817,264.3299866,69.09999847,374.3299866,276.4700012,66.25,78.26000214,72.15000153,124.7399979,33.27999878,106.8600006,83.47000122,338.1900024,165.9799957,102.3996658,50.65999985,45.52000046,42.63000107,110.9199982,111.1399994,25.63999939,85.72000122,461.1600037,239.5800018,257.3999939,144.9700012,1461.869995,50.36999893,11.85999966,61.75999832,238.0299988,83.83000183,49.58000183,294.9500122,27.44000053,118.75,540.3300171,385.5,31.93000031,247.6999969,60.79000092,89.77999878,131.0599976,14.31499958,4589.319824,18.29999924,155.0500031,63.79999924,63.93999863,82.52999878,61.61000061,83.72000122,840.7199707,61.04999924,138.4499969,17.06999969,115.8099976,65.62000275,15.68000031,62.04999924,179.4100037,51.25999832,83.76999664,151.5700073,130.1399994,291.7600098,46.20000076,129.0599976,112.6900024,101.3000031,159.5200043,45.20000076,74.62999725,126.8399963,29.20000076,99.48000336,274.1799927,101.0299988,119.6500015,140.6100006,74.58000183,107.1999969,89.13999939,48.70999908,62.83000183,720.4699707,21.46999931,106.1100006,109.1100006,209.1100006,261.4200134,36.54999924,434.4599915,115.8300018,128.6799927,141.1399994,281.7399902,100.8300018,81.94000244,239.3699951,158.9900055,51.5,229.3800049,319.6799927,71.90000153,117.5400009,335.1700134,76.85500336,95.16999817,78.40000153,51.88000107,227.6000061,76.19000244,90.5,32.38999939,246.0299988,75.98999786,18.73999977,49.43999863,625.7700195,114.6600037,85.93000031,249.8500061,151.7299957,79.01000214,553.1799927,139.0399933,38.83000183,70.65000153,50.59999847,109.1500015,187.1199951,223.1799927,108.0999985,63.59999847,171.5299988,163.2100067,70.26000214,37.20999908,38.59000015,142.6100006,471.6300049,518.6400146,207.5800018,175.2799988,356.7099915,44.63999939,207.3899994,120.0400009,176.1000061,177.3399963,201.9199982,286.019989,45.36999893,40.11999893,99.76000214,345.5899963,37.18999863,31.40999985,94.16000366,66.94999695,41.79000092,157.0299988,32.15000153,47.8666687,48.38666534,245.1799927,30.86000061,85.61000061,70.06999969,106.5100021,110.7600021,126.9599991,127.2799988,146.8500061
1/4/2023,151.6699982,13.59000015,126.3600006,163.6900024,111.2099991,62.77000046,269.3399963,341.4100037,165.9100037,86.38999939,238.7799988,187.9600067,88.95999908,95.51999664,27.28000069,71.91999817,63.86000061,129.0899963,189.7400055,85.86000061,223.5700073,138.9600067,109.2399979,99.30999756,140.8500061,264.3900146,312.8800049,219,85.13999939,113.8399963,242.9400024,60.65999985,42.15000153,306.5899963,38.76499939,95.87999725,146.8899994,111.9400024,164.3200073,56.02399826,186.7899933,157.1699982,150.5399933,2445.459961,203.6399994,34.13999939,52.49000168,52.33000183,47.72999954,81.94000244,258.0899963,27.82999992,95,270.8099976,433.7000122,47.43999863,2110.439941,721.9000244,72.62000275,136.6699982,57.59999847,46.5,36.62852097,78.01000214,66.70999908,46.95999908,38.65000153,77,241.3600006,224.3999939,124.4700012,79.72000122,143.3500061,8.739999771,159.2299957,181.1499939,109.1500015,82.41000366,40.65000153,82.79000092,90.80000305,354,310.2999878,106.3499985,79.63999939,143.7200012,36.59000015,170.0800018,27.52099991,240.4600067,64.62999725,79.45999908,29.64999962,95.80000305,85.39250183,113.3399963,162.8699951,456.5599976,55.75999832,30.98999977,112.75,139.5899963,47.54999924,78,31.28000069,110.9574966,23.97999954,58.06000137,91.98000336,172.1399994,63.20999908,34.38999939,70.52999878,423.480011,101.2699966,243.5,154.5800018,91.63999939,236.1436157,91.98000336,103.6500015,140.5200043,136.1699982,344.3900146,143.0299988,119.5599976,104.8099976,77.15000153,58.90000153,114.3300018,125.0100021,43.09000015,149.7599945,96.58999634,204.6100006,341.0899963,66.38999939,261.9100037,485.4400024,86.01999664,95.41999817,124.3600006,680.1500244,59.84999847,33.20999908,85.33000183,215.25,158.8200073,109.2099991,76.47000122,43.72999954,106.1800003,90.98999786,144.4700012,12.01000023,47.97000122,39,407.7900085,181.4499969,42.34000015,145.2799988,102.0599976,69.26999664,33.45999908,122.9400024,105.0599976,48.29999924,65.22000122,245.2200012,56.0255394,21.87000084,85.5,83.88999939,120.0100021,34.11000061,34.68999863,88.08000183,171.9400024,103.4800034,95.54000092,347.7000122,554.0300293,38.43000031,62.11000061,14.35999966,248.8800049,319.730011,136.5700073,76.81999969,127.8399963,78.23000336,210.0399933,16.42000008,27.21999931,45.88999939,82.38999939,16.17000008,223.2700043,229.3000031,492.1199951,142.6000061,103.9300003,422.4299927,229.2700043,108.1600037,79.08000183,27.68000031,391.5700073,36.83000183,34.70000076,207.7799988,50.88000107,270,334.1499939,220.8200073,18.97999954,126.0100021,174.9799957,65.80000305,177.1900024,180.1300049,31.82999992,136.3800049,66.41314697,18.07999992,170.4900055,41.24000168,21.64999962,380.230011,136.8099976,18.22999954,65.12000275,62.91999817,44.97000122,59.27000046,104.3700027,93.61000061,205.9278412,54.59000015,363.1000061,476.5,55.79000092,201.3899994,422.4599915,320.980011,33.61999893,51.88999939,85.90000153,355.1499939,157.7400055,149.8600006,48.72999954,264.3900146,70.79000092,374.0100098,284.1099854,66.73000336,80.97000122,73.19000244,127.3700027,35.54000092,113.3000031,84.95999908,347.7399902,169.2100067,104.6404648,51.07500076,45.40999985,43.27000046,110.5800018,112.0800018,25.31999969,86.65000153,474.1199951,229.1000061,258.019989,146.5899963,1491.569946,54.20000076,12.46000004,61.65000153,237.75,84.48999786,51.50999832,309.4100037,27.78000069,121.2099991,526.4500122,393.8500061,32.09000015,250.8999939,61.93000031,91.68000031,137,14.7489996,4674.220215,18.97999954,157.9600067,64.61000061,64.44000244,84.44000244,62.20000076,84.48000336,826.7399902,61.11000061,138.5399933,18.5,117.0699997,65.47333527,15.88000011,62.50999832,178.9700012,50.13000107,85.01000214,152.2299957,131.2400055,296.8900146,47.40999985,130.8000031,116.9599991,101.2300034,163.7299957,46.70000076,75.38999939,129.9700012,29.93000031,101.1800003,278.1099854,100.6800003,121.9700012,138.5500031,77.69000244,111.5299988,91,52.63999939,63.68999863,726.4899902,21.90999985,105.5400009,113.1600037,210.8999939,260.5299988,36.93999863,442.7399902,117.9700012,128.25,142.3099976,292.6300049,104.4599991,83.34999847,244.1799927,158.1900024,51.70000076,232.3200073,320.9299927,72.51000214,121.1600037,341.6199951,77.51999664,98.70999908,79.48000336,52.49000168,231.1600037,78.59999847,93.48000336,33.09999847,252.4900055,76.68000031,19.13999939,51.36000061,633.5599976,117.6200027,87.41999817,257.5,152.7200012,79.86000061,561.9199829,139.9600067,39.65000153,71.02999878,50.79999924,111.3600006,187.2299957,221.4900055,113.6399994,64.51000214,174.3099976,169.1699982,71.05999756,39.72000122,39.25,145.7700043,483.519989,504.5,209.2400055,177.1100006,366.0100098,46.02999878,212.6100006,119.6200027,179.5700073,180.25,205.5599976,286.8299866,47.02999878,41.13000107,101.2300034,349.769989,37.49000168,33.04999924,94.77999878,68.83999634,42.65000153,156.9100037,32.34999847,47.91999817,48.2266655,246.4900055,31.22999954,90.90000153,70.66999817,106.8199997,110.5899963,128.6799927,128.4600067,148.9600067
1/5/2023,152.1100006,13.98999977,125.0199966,163.4900055,110.8000031,62.93999863,262.980011,328.4400024,159.6900024,84.23000336,233.6300049,182.0700073,86,93.77999878,25.87000084,71.5,63.50999832,126.1600037,186.4400024,84.62000275,218.6100006,139.3399963,107.75,97.91999817,137.9799957,266.8599854,308.75,212.1300049,83.12000275,109.4899979,231.6499939,59.38000107,41.75999832,301.8200073,38.34999847,95.86000061,143.0500031,108.8700027,157.9799957,55.5019989,183.1199951,154.6699982,146.4299927,2416.570068,204.9900055,34.06999969,52.84000015,52.56999969,46.79000092,81.51000214,255.3099976,27.32999992,93.18000031,271.5899963,430.3699951,47.20999908,2144.939941,701.2399902,71.91999817,133.0200043,57.08000183,45.75999832,36.97183228,76.58999634,64.18000031,46.75,39.97000122,76.62000275,240.2799988,223.5599976,123.7699966,78.43000031,140.75,8.949999809,156.8000031,178.0599976,110.8600006,83.77999878,40.47000122,81.98000336,90.01000214,361.4299927,304.1900024,106.6699982,78.54000092,142.0800018,36.97999954,169.75,27.28319931,236.7200012,63.27999878,77.26000214,28.97999954,93.98000336,84.83999634,116.7699966,163.0800018,450.1900024,56.13999939,30.27499962,109.6699982,136.3399963,46.88000107,74.90000153,30.90999985,108.3824997,23.67000008,57.56999969,90.44999695,175.2400055,61.45999908,35.22999954,70.87000275,414.730011,99.55000305,245.4199982,154.5,92.30999756,226.2677307,91.91999817,98.08000183,142.5599976,134.4199982,338.8299866,144.3000031,116.5800018,103.2600021,78.5,60.16999817,111.6900024,124.6800003,43.09999847,144.8300018,95.29000092,198.1000061,342.1400146,64.88999939,261.1700134,473,85.69000244,95.01000214,124.3799973,660.6199951,57.47000122,32.08000183,83.75,205.8800049,157.1999969,103.6600037,75.18000031,42.77999878,104.9199982,93,141.0399933,12.25,46.29999924,39.84000015,393.5499878,181.2799988,41.68000031,140.0500031,99.40000153,68.19000244,33.13000107,121.6999969,102.7200012,47.45000076,63.93000031,244.6199951,56.89545059,21.10000038,85.84999847,84.41000366,120.1900024,34.38999939,35,86.19999695,168.5700073,101.9800034,95.31999969,343.7600098,537.5300293,38.95000076,63.29999924,14.26000023,250.3000031,315.4700012,140.7799988,77.08000183,126.8399963,77.62999725,204.4700012,16.45000076,27.20999908,46.04999924,80.02999878,15.78999996,223.0800018,224.4299927,488.019989,141.1100006,102.5800018,419.2000122,225.7400055,107.2900009,80.16000366,27.55999947,375.6199951,36.20000076,35.22999954,207.0500031,48.95000076,268.6199951,324.769989,218.8800049,18.68000031,123.6100006,169.1999969,65.02999878,173.7799988,178.8000031,31.17000008,135.3500061,66.34741974,17.84000015,168.8699951,41.33000183,20.96999931,373.4700012,135.5399933,18.20999908,63.34000015,62.20000076,45.15999985,59.20999908,104.0100021,93.77999878,206.15979,53.93999863,358.9200134,477.0700073,54.13000107,200.7700043,417.0599976,325.9299927,33.52999878,51.52999878,86.93000031,351.769989,153.0099945,148.8800049,48.13999939,262.1600037,69.09999847,374.0499878,276.6900024,66.19000244,80.02999878,72.59999847,126.9400024,35.15000153,113.0400009,84.44999695,337.9700012,166.1399994,102.8093643,50.18999863,45.36999893,44.68999863,115.7300034,113.6399994,25.87000084,85.91999817,459.1199951,222.3099976,255.1199951,146.2400055,1489.51001,54.70999908,12.76000023,60.24000168,229.7400055,82.62999725,51.20999908,309.7000122,27.12999916,120.6200027,528.5200195,366.3200073,31.75,247.4799957,61.33000183,91.51000214,137.0500031,14.26500034,4639.529785,18.68000031,153.5099945,63.38999939,64.83000183,85.12000275,59.74000168,84.30999756,834.289978,62.22000122,135.1100006,18.65999985,114.3600006,65.1866684,15.65999985,61.11999893,177.1000061,49.65999985,84.38999939,150.3399963,131.5299988,298.1000061,47.66999817,129.8800049,112.8499985,100.8199997,159.3699951,46.15999985,73.65000153,123.1100006,29.23999977,99.44000244,271.269989,103.0199966,120.0500031,135.5700073,76.26999664,109.4000015,90.29000092,53.38000107,62.29000092,723.7600098,21.67000008,107.25,114.4599991,205.0700073,258.5799866,36.31000137,435.9200134,118.4000015,125.5199966,138.8099976,281.3699951,104.4300003,83.11000061,227.75,159.3899994,52.66999817,230.0500031,315.0400085,70.37999725,117.4199982,336.0799866,76.23999786,98.79000092,78.70999908,53.49000168,208.6799927,78.63999939,92.41999817,31.97999954,249.8200073,76.26999664,19.20999908,49.58000183,636.460022,116.2600021,87.12000275,253,154.2599945,80.65000153,556.9400024,144.4799957,39.72000122,70.93000031,50.11999893,108.2099991,187.5500031,219.6300049,110.3399963,64.36000061,171.9499969,166.9299927,70.06999969,41.24000168,37.63000107,148.9700012,488.9400024,489.9599915,203.0800018,173.8399963,364.0899963,45.66999817,211.1100006,126.5899963,175.4600067,177.6399994,200.0399933,287.8900146,46.75999832,41.70000076,99.87999725,347.0299988,35.18999863,35.22999954,92.41000366,67.38999939,42.41999817,153.8800049,32.02000046,47.75666809,47.91999817,246.4400024,30.29999924,91.33999634,69.23999786,109.2099991,107.4499969,127.6999969,126.0800018,145.4499969
1/6/2023,147.6699982,14.18000031,129.6199951,166.5500031,112.3300018,63.90000153,269.2099915,332.75,165.5200043,85.94999695,240.1600037,187.1900024,88.31999969,96.52999878,26.43000031,73.83999634,64.55000305,128.5899963,192.0200043,85.84999847,221.6399994,141.3699951,111.4199982,104.2699966,143.8399963,275.2000122,321.2799988,218.5,86.08000183,112.4499969,239.4100037,61.43999863,42.88999939,310.1799927,39.28499985,98.30999756,147.6000061,112.5299988,163.6300049,58.8429985,188.3099976,158.2599945,150.1699982,2486.639893,213,34.40999985,54.25999832,48.45000076,46.11999893,83.04000092,259.3399963,28.37999916,96.62000275,279.25,418.6799927,47.95000076,2179.25,738,73,137.1000061,58.83000183,46.33000183,37.98415375,79.22000122,67.05000305,47.31000137,40.95999908,78.63999939,248.8600006,228.8600006,123.4899979,80.91999817,145.7100067,9.199999809,159.6600037,183.2200012,116.6200027,84.41000366,41.63999939,83.58999634,93.30999756,367.730011,302.6799927,109.7399979,79.98000336,144.4400024,37.88999939,175.0899963,28.04120064,243.8999939,64.44000244,78.66000366,29.98999977,97.06999969,86.29250336,118.2300034,165.7100067,482.8699951,57.00999832,31.19499969,114,140.5099945,48.31999969,77.12000275,32.20000076,110.4850006,24.26000023,59.75,91.59999847,176.5599976,61.86999893,36.02999878,72.47000122,426.4700012,103.0400009,248.5599976,155.6399994,93.58000183,223.8386536,93.91999817,101.3799973,145.8300018,139.4199982,342.6199951,146.9799957,119.4400024,105.1800003,81.05000305,61.22999954,115.8199997,123.8899994,45.11000061,149.4600067,97.83000183,204.6199951,351.3999939,66.87000275,263.8099976,475.480011,88.70999908,97.94999695,127.4700012,673.9400024,59.36000061,33.34000015,85.80000305,214.6999969,161.1000061,107.6800003,77.01000214,43.66999817,108.1800003,94.11000061,144,12.57999992,47.61000061,42.27999878,404.4599915,185.7700043,42.36999893,141.6399994,102.1800003,69.30000305,34.47000122,125.4599991,104.2399979,48.68999863,65.54000092,248.25,57.41420746,21.5,88.08000183,85.95999908,123.3700027,35.38000107,35.90999985,87.33999634,170.8399963,105.1699982,98.12999725,348.0799866,552.7299805,40.20999908,64.86000061,14.60000038,254.5200043,317.5299988,143.6999969,78.90000153,130.25,77.83000183,210.2700043,17.11000061,28.36000061,46.90999985,81.61000061,16.17000008,225.6499939,228.8699951,492.5400085,143.6999969,104.9000015,447.769989,232.1399994,110.0100021,80.87000275,28.72999954,386.519989,36.63999939,35.70000076,205.3600006,50.68999863,270.3900146,328.6199951,226.9499969,19.17000008,128.5099945,176.0399933,67.15000153,178.3000031,180.25,31.95000076,137.9400024,68.02816772,18.37000084,175.4199982,42.59000015,21.53000069,397.5899963,138.4499969,18.57999992,65.77999878,63.40000153,45.74000168,60.47000122,104.9499969,95.66000366,208.7800751,55.33000183,362.9400024,473.2399902,55.34999847,200.9700012,445.269989,329.2600098,35.08000183,51.56999969,90.09999847,367.6700134,158.3099976,153.3800049,49.65999985,269.4700012,72.76999664,386.0499878,289.7000122,68.01999664,80.86000061,73.58000183,130.0200043,37.20000076,114.2300034,86.30000305,351.1700134,170.9600067,105.9531784,51.21500015,46.45000076,46.72999954,116.8199997,114.8399963,26.60000038,87.55999756,469.0100098,224.9299927,263.8399963,150.1900024,1449.569946,56.77000046,13.03999996,61.65000153,235.7700043,83.65000153,52.68999863,315.5499878,27.61000061,124.5299988,521.4199829,366.5299988,32.20000076,255.7899933,63.65000153,94.66999817,143.9299927,14.85900021,4796.819824,19,159.6300049,64.08000183,66.56999969,86.08000183,62.47000122,85.66000366,842.5200195,63.75,134.8500061,19.03000069,117.4499969,66.87999725,15.89000034,62.63999939,181.1000061,50.91999817,87.45999908,153.9199982,134.6100006,308.5499878,48.31000137,132.1900024,116.6500015,103.4899979,164.2100067,46.79999924,75.45999908,128.5,29.95999908,101.0100021,276.7600098,105.6999969,122.6900024,139.1199951,76.48000336,115.3399963,93.34999847,54.99000168,63.59000015,737.1500244,22.38999939,110.1800003,115.9700012,208.8899994,267.519989,36.52999878,443.6700134,121.5699997,128.3600006,133.5299988,291.4500122,106.6900024,84.54000092,235.8000031,162.5899963,54.5,237.4100037,320.5400085,71.62999725,118.8700027,347.8399963,77.26999664,102.6900024,80.68000031,55.90999985,214.2299957,81.06999969,95.44000244,32.79999924,256.25,78.70999908,19.53000069,50.88000107,649.0300293,120.4000015,91.23999786,257.9299927,160.1499939,82.72000122,535,148.5700073,41.04999924,73.09999847,51.5,112.2900009,193.8699951,221.6399994,113.0599976,66.06999969,178.5,175.1600037,71.84999847,42.24000168,38.70000076,151.9600067,486.1900024,490,212.0099945,178.9499969,377.3399963,46.31000137,217.75,127.5599976,181.3600006,182.8800049,205.3099976,290.2099915,47.81999969,42.18999863,101.5400009,322.2099915,36.61000061,37.16999817,94.76999664,69.77999878,42.79999924,159.4900055,32.56000137,48.92666626,49.52666855,253.4299927,31.61000061,93.56999969,71.29000092,110.5299988,111.2699966,130.2899933,125.6999969,147.6399994
